1.000000000000000082e-05 2.598130938881943131e+00
1.059560179277617057e-05 2.747307373821348708e+00
1.122667773510813544e-05 2.905048452451815422e+00
1.189534067370320835e-05 3.071846450688177743e+00
1.260382929679727389e-05 3.248221345899124035e+00
1.335451562929900141e-05 3.434722964255203070e+00
1.414991297434575937e-05 3.631932701029259913e+00
1.499268432786047117e-05 3.840465345664421992e+00
1.588565129428052877e-05 4.060970985618792106e+00
1.683180353330958413e-05 4.294137029989560261e+00
1.783430876931909215e-05 4.540690344158516467e+00
1.889652339691211472e-05 4.801399501535650316e+00
2.002200371815584479e-05 5.077077190979361276e+00
2.121451784910631934e-05 5.368582751172001899e+00
2.247805833548725246e-05 5.676824842490439060e+00
2.381685551976160786e-05 6.002764269188541668e+00
2.523539170434765982e-05 6.347416980499288819e+00
2.673841615839949297e-05 6.711857236327229081e+00
2.833096101839323942e-05 7.097220934001365222e+00
3.001835813575592089e-05 7.504709117684368103e+00
3.180625692794118915e-05 7.935591745730159907e+00
3.370064329271931777e-05 8.391211648013340962e+00
3.570785964900462521e-05 8.872988672631112905e+00
3.783462617131932846e-05 9.382424060205007521e+00
4.008806328898464845e-05 9.921105160217638996e+00
4.247571552536902605e-05 1.049071037382105942e+01
4.500557675700497562e-05 1.109301430015678136e+01
4.768611697714474431e-05 1.172989316321688236e+01
5.052631065335679548e-05 1.240333073924135476e+01
5.353566677410729675e-05 1.311542452898466493e+01
5.672426068491977794e-05 1.386839212517782016e+01
6.010276782070387642e-05 1.466457793120781439e+01
6.368249944718585675e-05 1.550646061721120184e+01
6.747544053110699554e-05 1.639666081937764019e+01
7.149428986597576249e-05 1.733794895286395743e+01
7.575250258771920673e-05 1.833325347359737023e+01
8.026433522257173624e-05 1.938567030530413859e+01
8.504489341802686365e-05 2.049847243067890901e+01
9.011018251665017960e-05 2.167511937490837326e+01
9.547716114208065730e-05 2.291926729209157187e+01
1.011637979766207013e-04 2.423478093610179940e+01
1.071891319205128638e-04 2.562574557716297008e+01
1.135733358343105206e-04 2.709647826692118855e+01
1.203377840777590556e-04 2.865153998241848399e+01
1.275051240713012809e-04 3.029575097025460906e+01
1.350993521198027864e-04 3.203420549199352507e+01
1.431458937523478591e-04 3.387228473306066689e+01
1.516716888470924095e-04 3.581567113809975922e+01
1.607052818261638333e-04 3.787036830246242403e+01
1.702769172225901374e-04 4.004271908942340019e+01
1.804186409392071779e-04 4.233941942346485376e+01
1.911644075385703697e-04 4.476753466829480033e+01
2.025501939230666413e-04 4.733452584050733236e+01
2.146141197858405776e-04 5.004827160839560918e+01
2.273965752357927448e-04 5.291708090180205915e+01
2.409403560239526765e-04 5.594971061570035431e+01
2.552908068239516468e-04 5.915540090000222762e+01
2.704959730463137079e-04 6.254390134110042965e+01
2.866067616948250111e-04 6.612547777855210995e+01
3.036771118035460487e-04 6.991092960242977483e+01
3.217641750250735269e-04 7.391163841764367248e+01
3.409285069746814732e-04 7.813959814013625760e+01
3.612342699709430527e-04 8.260740680859953500e+01
3.827494478516315301e-04 8.732828009869535890e+01
4.055460735840827930e-04 9.231611996082010307e+01
4.297004704320843828e-04 9.758554710848189018e+01
4.552935074866947636e-04 1.031518604798154257e+02
4.824108704165373600e-04 1.090310410060431394e+02
5.111433483440165366e-04 1.152398502817156611e+02
5.415871378079476200e-04 1.217958616852307898e+02
5.738441648302393047e-04 1.287173621525310239e+02
6.080224261649426910e-04 1.360233385388644649e+02
6.442363508721370797e-04 1.437336167959176407e+02
6.826071834272392233e-04 1.518688838464944411e+02
7.232633896483533272e-04 1.604504865390559587e+02
7.663410868007461971e-04 1.695003880059860251e+02
8.119844993184008319e-04 1.790413645593162926e+02
8.603464416684509499e-04 1.890970082671294108e+02
9.115888299750818944e-04 1.996914392739860489e+02
9.658832241158708896e-04 2.108492363588456442e+02
1.023411402105453864e-03 2.225956504411580283e+02
1.084365968689610842e-03 2.349565623142612480e+02
1.148951000187309855e-03 2.479578943244264337e+02
1.217382727739662078e-03 2.616254705917689876e+02
1.289890261253309484e-03 2.759853709647046571e+02
1.366716356462007289e-03 2.910638539851348696e+02
1.448118227674534582e-03 3.068870546687001024e+02
1.534368408930013262e-03 3.234808548399633423e+02
1.625755666443795110e-03 3.408709140364990162e+02
