1.000000000000000082e-05 2.577875795109703994e+00
1.059560179277617057e-05 2.725889248296888834e+00
1.122667773510813544e-05 2.882400563472363064e+00
1.189534067370320835e-05 3.047898187988128615e+00
1.260382929679727389e-05 3.222898043678145807e+00
1.335451562929900141e-05 3.407945668104314318e+00
1.414991297434575937e-05 3.603617921604435281e+00
1.499268432786047117e-05 3.810524798935634561e+00
1.588565129428052877e-05 4.029311317685187355e+00
1.683180353330958413e-05 4.260659525899628264e+00
1.783430876931909215e-05 4.505290620889285336e+00
1.889652339691211472e-05 4.763967184427885471e+00
2.002200371815584479e-05 5.037495570298307079e+00
2.121451784910631934e-05 5.326728418813051924e+00
2.247805833548725246e-05 5.632567305195841811e+00
2.381685551976160786e-05 5.955965534997093691e+00
2.523539170434765982e-05 6.297931126065982710e+00
2.673841615839949297e-05 6.659529950184736258e+00
2.833096101839323942e-05 7.041889036883509867e+00
3.001835813575592089e-05 7.446200059250351444e+00
3.180625692794118915e-05 7.873723067312429436e+00
3.370064329271931777e-05 8.325790413860000072e+00
3.570785964900462521e-05 8.803810866318009687e+00
3.783462617131932846e-05 9.309273941858323909e+00
4.008806328898464845e-05 9.843754591032668699e+00
4.247571552536902605e-05 1.040891810260573003e+01
4.500557675700497562e-05 1.100652520974280790e+01
4.768611697714474431e-05 1.163843747137155304e+01
5.052631065335679548e-05 1.230662315386958383e+01
5.353566677410729675e-05 1.301316335522801992e+01
5.672426068491977794e-05 1.376025832059548293e+01
6.010276782070387642e-05 1.455023409984045379e+01
6.368249944718585675e-05 1.538554994961586431e+01
6.747544053110699554e-05 1.626880597295223296e+01
7.149428986597576249e-05 1.720275086771800943e+01
7.575250258771920673e-05 1.819029010809289559e+01
8.026433522257173624e-05 1.923449530487069836e+01
8.504489341802686365e-05 2.033861372218437324e+01
9.011018251665017960e-05 2.150607767879538912e+01
9.547716114208065730e-05 2.274051452438208898e+01
1.011637979766207013e-04 2.404575853164977772e+01
1.071891319205128638e-04 2.542586272044913542e+01
1.135733358343105206e-04 2.688511001768520359e+01
1.203377840777590556e-04 2.842802524536917375e+01
1.275051240713012809e-04 3.005939037445404693e+01
1.350993521198027864e-04 3.178425915574656813e+01
1.431458937523478591e-04 3.360796989632613219e+01
1.516716888470924095e-04 3.553615956872220494e+01
1.607052818261638333e-04 3.757478360102401638e+01
1.702769172225901374e-04 3.973013385231610073e+01
1.804186409392071779e-04 4.200885221273506431e+01
1.911644075385703697e-04 4.441794662021414553e+01
2.025501939230666413e-04 4.696481719683328038e+01
2.146141197858405776e-04 4.965727807486933187e+01
2.273965752357927448e-04 5.250356976818084576e+01
2.409403560239526765e-04 5.551237631735218514e+01
2.552908068239516468e-04 5.869286051547769034e+01
2.704959730463137079e-04 6.205468987698805705e+01
2.866067616948250111e-04 6.560804308131720575e+01
3.036771118035460487e-04 6.936362632690868679e+01
3.217641750250735269e-04 7.333272205908559727e+01
3.409285069746814732e-04 7.752721880978333502e+01
3.612342699709430527e-04 8.195960242572498089e+01
3.827494478516315301e-04 8.664296798828134172e+01
4.055460735840827930e-04 9.159108875640198733e+01
4.297004704320843828e-04 9.681844835219182244e+01
4.552935074866947636e-04 1.023401995125984030e+02
4.824108704165373600e-04 1.081721652659973500e+02
5.111433483440165366e-04 1.143309381700187828e+02
5.415871378079476200e-04 1.208339110223559771e+02
5.738441648302393047e-04 1.276991762611576178e+02
6.080224261649426910e-04 1.349455076449217188e+02
6.442363508721370797e-04 1.425925016524045361e+02
6.826071834272392233e-04 1.506605990689733687e+02
7.232633896483533272e-04 1.591708862352873837e+02
7.663410868007461971e-04 1.681450459374604804e+02
8.119844993184008319e-04 1.776055532023314640e+02
8.603464416684509499e-04 1.875756762412574687e+02
9.115888299750818944e-04 1.980791636158638482e+02
9.658832241158708896e-04 2.091401604653733557e+02
1.023411402105453864e-03 2.207834420257989052e+02
1.084365968689610842e-03 2.330343753103673237e+02
1.148951000187309855e-03 2.459184283161838493e+02
1.217382727739662078e-03 2.594610356049583970e+02
1.289890261253309484e-03 2.736878824844103519e+02
1.366716356462007289e-03 2.886248146882563219e+02
1.448118227674534582e-03 3.042972934266142602e+02
1.534368408930013262e-03 3.207302267356103016e+02
1.625755666443795110e-03 3.379481757427263346e+02
1.722585965398787389e-03 3.559751738779025345e+02
1.825183494319044218e-03 3.748337520579657962e+02
1.933891750455232110e-03 3.945446906302584580e+02
2.049074689815848227e-03 4.151273854421052079e+02
2.171117945694505096e-03 4.365995223173828208e+02
2.300430119772919023e-03 4.589751031298977182e+02
2.437444150122221927e-03 4.822641166535815387e+02
2.582618760682677504e-03 5.064733879754510895e+02
2.736439997074671757e-03 5.316061416417727514e+02
2.899422853882878057e-03 5.576599546333417265e+02
3.072112998861759037e-03 5.846264132070093638e+02
3.255088599835059826e-03 6.124918004531076576e+02
3.448962260405759751e-03 6.412365498003952098e+02
3.654383070957258062e-03 6.708329145327603555e+02
3.872038781812556923e-03 7.012446978730980618e+02
4.102658105827194576e-03 7.324280340277979349e+02
4.347013158125026359e-03 7.643307861356819330e+02
4.605922041145108295e-03 7.968895477456138678e+02
4.880251583654433324e-03 8.300296720184936703e+02
5.170920242896760721e-03 8.636665923213263341e+02
5.478901179593945181e-03 8.977051295837292173e+02
5.805225516094901853e-03 9.320338568857765722e+02
6.150985788580504154e-03 9.665261613046311595e+02
6.517339604882426730e-03 1.001043614796619522e+03
6.905513520162331019e-03 1.035435294463888113e+03
7.316807143427199629e-03 1.069528412657333774e+03
7.752597488629464108e-03 1.103131512302471492e+03
8.214343584919429550e-03 1.136041056272172682e+03
8.703591361485166558e-03 1.168040451304543012e+03
9.221978823334331735e-03 1.198880800255477652e+03
9.771241535346501458e-03 1.228289707027440500e+03
1.035321843295662625e-02 1.255985625869145906e+03
1.096985797892384082e-02 1.281677650613572041e+03
1.162322468679852921e-02 1.305040356766956847e+03
1.231550603292826118e-02 1.325729799766518681e+03
1.304901978014402948e-02 1.343404938985749141e+03
1.382622173764656327e-02 1.357728551517165670e+03
1.464971398307286267e-02 1.368333048769576180e+03
1.552225357427047987e-02 1.374848454853158728e+03
1.644676177994664271e-02 1.376934309075296369e+03
1.742633386009650662e-02 1.374287891837685265e+03
1.846424942895544263e-02 1.366642624925236532e+03
1.956398343517064958e-02 1.353784639918661924e+03
2.072921779595372077e-02 1.335568607905403724e+03
2.196385372416546911e-02 1.311933945355304786e+03
2.327202478960409618e-02 1.282960735619614525e+03
2.465811075822603796e-02 1.248837157535754386e+03
2.612675225563329193e-02 1.209831199611923466e+03
2.768286630392066683e-02 1.166337711713015096e+03
2.933166278390045290e-02 1.119159215657399272e+03
3.107866187782013997e-02 1.069235069369554367e+03
3.292971255097151134e-02 1.017452781656541902e+03
3.489101213406773511e-02 9.647150310266409861e+02
