1.000000000000000082e-05 8.113732741901163337e+00
1.059560179277617057e-05 8.579597807042130597e+00
1.122667773510813544e-05 9.072211381879238701e+00
1.189534067370320835e-05 9.593109281876063932e+00
1.260382929679727389e-05 1.014391550419911603e+01
1.335451562929900141e-05 1.072634729083458183e+01
1.414991297434575937e-05 1.134222048241301017e+01
1.499268432786047117e-05 1.199345517943415729e+01
1.588565129428052877e-05 1.268208172854119198e+01
1.683180353330958413e-05 1.341024705250841009e+01
1.783430876931909215e-05 1.418022134367654452e+01
1.889652339691211472e-05 1.499440514170453831e+01
2.002200371815584479e-05 1.585533681770317571e+01
2.121451784910631934e-05 1.676570048808462232e+01
2.247805833548725246e-05 1.772833438279990403e+01
2.381685551976160786e-05 1.874623969405478974e+01
2.523539170434765982e-05 1.982258993309068273e+01
2.673841615839949297e-05 2.096074082420299689e+01
2.833096101839323942e-05 2.216424076684245037e+01
3.001835813575592089e-05 2.343684189841800602e+01
3.180625692794118915e-05 2.478251179229058465e+01
3.370064329271931777e-05 2.620544582742950368e+01
3.570785964900462521e-05 2.771008026829507287e+01
3.783462617131932846e-05 2.930110609572772873e+01
4.008806328898464845e-05 3.098348363196262056e+01
4.247571552536902605e-05 3.276245800536749897e+01
4.500557675700497562e-05 3.464357550311636658e+01
4.768611697714474431e-05 3.663270086278326687e+01
5.052631065335679548e-05 3.873603555676415056e+01
5.353566677410729675e-05 4.096013712653393668e+01
5.672426068491977794e-05 4.331193962701458133e+01
6.010276782070387642e-05 4.579877524479619666e+01
6.368249944718585675e-05 4.842839715760687369e+01
6.747544053110699554e-05 5.120900370630306497e+01
7.149428986597576249e-05 5.414926395473837317e+01
7.575250258771920673e-05 5.725834471720117591e+01
8.026433522257173624e-05 6.054593913768137980e+01
8.504489341802686365e-05 6.402229691007059387e+01
9.011018251665017960e-05 6.769825623350951105e+01
9.547716114208065730e-05 7.158527760251308791e+01
1.011637979766207013e-04 7.569547953721637157e+01
1.071891319205128638e-04 8.004167636514137030e+01
1.135733358343105206e-04 8.463741817227169406e+01
1.203377840777590556e-04 8.949703304799530201e+01
1.275051240713012809e-04 9.463567175561639999e+01
1.350993521198027864e-04 1.000693549677108223e+02
1.431458937523478591e-04 1.058150232135843112e+02
1.516716888470924095e-04 1.118905896945599494e+02
1.607052818261638333e-04 1.183149961317507177e+02
1.702769172225901374e-04 1.251082718204390005e+02
1.804186409392071779e-04 1.322915960751695650e+02
1.911644075385703697e-04 1.398873642602479208e+02
2.025501939230666413e-04 1.479192576114980113e+02
2.146141197858405776e-04 1.616589998324537873e+02
2.273965752357927448e-04 1.907836918941375188e+02
2.409403560239526765e-04 2.239500274993870050e+02
2.552908068239516468e-04 2.603942051684488774e+02
2.704959730463137079e-04 2.986761466273914607e+02
2.866067616948250111e-04 3.374620722157716841e+02
3.036771118035460487e-04 3.766439188274843559e+02
3.217641750250735269e-04 4.165957327293031653e+02
3.409285069746814732e-04 4.581040351966253183e+02
3.612342699709430527e-04 5.018278566611818405e+02
3.827494478516315301e-04 5.477424713544002088e+02
4.055460735840827930e-04 5.957333121988652920e+02
4.297004704320843828e-04 6.456620708917487264e+02
4.552935074866947636e-04 6.974715800017412448e+02
4.824108704165373600e-04 7.512793499614274424e+02
5.111433483440165366e-04 8.072787079837853526e+02
5.415871378079476200e-04 8.657347489372422160e+02
5.738441648302393047e-04 9.268787350931221454e+02
6.080224261649426910e-04 9.908306186396146131e+02
6.442363508721370797e-04 1.057719526632766474e+03
6.826071834272392233e-04 1.127696632042725241e+03
7.232633896483533272e-04 1.200925674498811986e+03
