1.000000000000000082e-05 1.148702523745261495e+01
1.059560179277617057e-05 1.216014392595517002e+01
1.122667773510813544e-05 1.287270291773982933e+01
1.189534067370320835e-05 1.362701615231492447e+01
1.260382929679727389e-05 1.442553010531966962e+01
1.335451562929900141e-05 1.527083457172866154e+01
1.414991297434575937e-05 1.616567110974094135e+01
1.499268432786047117e-05 1.711294202485391125e+01
1.588565129428052877e-05 1.811571969486759670e+01
1.683180353330958413e-05 1.917725651452441582e+01
1.783430876931909215e-05 2.030099537372598206e+01
1.889652339691211472e-05 2.149058069718063280e+01
2.002200371815584479e-05 2.274987036907974769e+01
2.121451784910631934e-05 2.408294825731305266e+01
2.247805833548725246e-05 2.549413745196977388e+01
2.381685551976160786e-05 2.698801428184400208e+01
2.523539170434765982e-05 2.856942313541516398e+01
2.673841615839949297e-05 3.024349215560757287e+01
2.833096101839323942e-05 3.201564972028431555e+01
3.001835813575592089e-05 3.389164182128170921e+01
3.180625692794118915e-05 3.587755087350902272e+01
3.370064329271931777e-05 3.797981543885735789e+01
3.570785964900462521e-05 4.020525091171605681e+01
3.783462617131932846e-05 4.256107135706393052e+01
4.008806328898464845e-05 4.505491307250605360e+01
4.247571552536902605e-05 4.769485931672482337e+01
4.500557675700497562e-05 5.048946600683291308e+01
4.768611697714474431e-05 5.344778880681523248e+01
5.052631065335679548e-05 5.657941298444740852e+01
5.353566677410729675e-05 5.989448443356187823e+01
5.672426068491977794e-05 6.340374164424487446e+01
6.010276782070387642e-05 6.711854942836876603e+01
6.368249944718585675e-05 7.105093655807903019e+01
6.747544053110699554e-05 7.521363460751335595e+01
7.149428986597576249e-05 7.962011717956146128e+01
7.575250258771920673e-05 8.428464134715507328e+01
8.026433522257173624e-05 8.922229561768325823e+01
8.504489341802686365e-05 9.444904851550923297e+01
9.011018251665017960e-05 9.998179628686229137e+01
9.547716114208065730e-05 1.058384135664521182e+02
1.011637979766207013e-04 1.120378145574891846e+02
1.071891319205128638e-04 1.186000135882679132e+02
1.135733358343105206e-04 1.255461816289725192e+02
1.203377840777590556e-04 1.328987071165981888e+02
1.275051240713012809e-04 1.406812749220113972e+02
1.350993521198027864e-04 1.489189414897633981e+02
1.431458937523478591e-04 1.576381992047132599e+02
1.516716888470924095e-04 1.668670477795915303e+02
1.607052818261638333e-04 1.766350972712114640e+02
1.702769172225901374e-04 1.869736605535348133e+02
1.804186409392071779e-04 1.979158210929116422e+02
1.911644075385703697e-04 2.094965135514538019e+02
2.025501939230666413e-04 2.217526603523710378e+02
2.146141197858405776e-04 2.347232839796965607e+02
2.273965752357927448e-04 2.484495670831530560e+02
2.409403560239526765e-04 2.629749379079810865e+02
2.552908068239516468e-04 2.783452545621884155e+02
2.704959730463137079e-04 2.946089384031867553e+02
2.866067616948250111e-04 3.118170032661016648e+02
3.036771118035460487e-04 3.300231362236033306e+02
3.217641750250735269e-04 3.492839504058636066e+02
3.409285069746814732e-04 3.696591377196672852e+02
3.612342699709430527e-04 3.912114256280214022e+02
3.827494478516315301e-04 4.140066370836402712e+02
4.055460735840827930e-04 4.381140396738009599e+02
4.297004704320843828e-04 4.636065099186243401e+02
4.552935074866947636e-04 4.905603511982756118e+02
4.824108704165373600e-04 5.190553089251167194e+02
5.111433483440165366e-04 5.491750484324035142e+02
5.415871378079476200e-04 5.810073138354073308e+02
5.738441648302393047e-04 6.146435371717807357e+02
6.080224261649426910e-04 6.501787869654039014e+02
6.442363508721370797e-04 6.877123847303879529e+02
6.826071834272392233e-04 7.273480264987349528e+02
7.232633896483533272e-04 7.691930692057386523e+02
7.663410868007461971e-04 8.133583756029337337e+02
8.119844993184008319e-04 8.599590854741259136e+02
8.603464416684509499e-04 9.091146600749848403e+02
9.115888299750818944e-04 9.609479221416850123e+02
9.658832241158708896e-04 1.015584811958865657e+03
1.023411402105453864e-03 1.073155148468264088e+03
1.084365968689610842e-03 1.133792470083907801e+03
1.148951000187309855e-03 1.197631356065497357e+03
1.217382727739662078e-03 1.264806752592536441e+03
1.289890261253309484e-03 1.335455680036537842e+03
1.366716356462007289e-03 1.409716838668960690e+03
1.448118227674534582e-03 1.487727682839028375e+03
1.534368408930013262e-03 1.569623585319401400e+03
1.625755666443795110e-03 1.655539108327060603e+03
1.722585965398787389e-03 1.745607026546531642e+03
1.825183494319044218e-03 1.839951322841528736e+03
1.933891750455232110e-03 1.938685739930616137e+03
2.049074689815848227e-03 2.041917085983105153e+03
2.171117945694505096e-03 2.149743748290314215e+03
2.300430119772919023e-03 2.262248447928428504e+03
2.437444150122221927e-03 2.379496551560063381e+03
2.582618760682677504e-03 2.501538405047866036e+03
2.736439997074671757e-03 2.628407113125514570e+03
2.899422853882878057e-03 2.760108993478878347e+03
3.072112998861759037e-03 2.896621738362738142e+03
3.255088599835059826e-03 3.037897289464232472e+03
3.448962260405759751e-03 3.183859017404601673e+03
3.654383070957258062e-03 3.334389989095487181e+03
3.872038781812556923e-03 3.489331432751848752e+03
4.102658105827194576e-03 3.648486459039471356e+03
4.347013158125026359e-03 3.811616833175158263e+03
4.605922041145108295e-03 3.978427292465587016e+03
4.880251583654433324e-03 4.148565427406802883e+03
5.170920242896760721e-03 4.321628269598788393e+03
5.478901179593945181e-03 4.497158466902425062e+03
5.805225516094901853e-03 4.674615105285096433e+03
6.150985788580504154e-03 4.853378573239317120e+03
6.517339604882426730e-03 5.032767323169487099e+03
6.905513520162331019e-03 5.212032992319156619e+03
7.316807143427199629e-03 5.390302304816227661e+03
7.752597488629464108e-03 5.566595015217514629e+03
8.214343584919429550e-03 5.739862621412179578e+03
8.703591361485166558e-03 5.908984280066070824e+03
9.221978823334331735e-03 6.072679792225293568e+03
9.771241535346501458e-03 6.229549555721078832e+03
1.035321843295662625e-02 6.378140456053305570e+03
1.096985797892384082e-02 6.516943405804679060e+03
1.162322468679852921e-02 6.644256651341782344e+03
1.231550603292826118e-02 6.758269336669372933e+03
1.304901978014402948e-02 6.857175130447400988e+03
1.382622173764656327e-02 6.939181688214595852e+03
1.464971398307286267e-02 7.002370255999296205e+03
1.552225357427047987e-02 7.044820668622081939e+03
1.644676177994664271e-02 7.064754682264096118e+03
1.742633386009650662e-02 7.060568610995290328e+03
1.846424942895544263e-02 7.030762117275238779e+03
1.956398343517064958e-02 6.974061875998680080e+03
2.072921779595372077e-02 6.889542080009843630e+03
2.196385372416546911e-02 6.776722783555897877e+03
2.327202478960409618e-02 6.635926163030761927e+03
2.465811075822603796e-02 6.468068571534387956e+03
2.612675225563329193e-02 6.274480530510990320e+03
2.768286630392066683e-02 6.057142456269434660e+03
2.933166278390045290e-02 5.820097975435841363e+03
3.107866187782013997e-02 5.568104242406398043e+03
3.292971255097151134e-02 5.305682639155846118e+03
3.489101213406773511e-02 5.037470193936701435e+03
3.696912707195028347e-02 4.770366550390645898e+03
3.917101490809260511e-02 4.511184935475654129e+03
4.150404757850476717e-02 4.265412018891696789e+03
4.397603609302721400e-02 4.037375922031409118e+03
4.659525668664682430e-02 3.830497646768728373e+03
4.937047852839003548e-02 3.647294038750959771e+03
5.231099308056263303e-02 3.487396048101302767e+03
5.542664520663106997e-02 3.347641936224795245e+03
5.872786613189483196e-02 3.222097896804973971e+03
6.222570836730231120e-02 3.102315438248218470e+03
6.593188271333548511e-02 2.978055618455376134e+03
6.985879746785249311e-02 2.838964109395194100e+03
7.401959996915644102e-02 2.677029556439745193e+03
7.842822061337681450e-02 2.489327986861299905e+03
8.309941949353395751e-02 2.280170511408543916e+03
8.804883581643464796e-02 2.061374321501023587e+03
9.329304026284686302e-02 1.850003656042256125e+03
9.884959046625586832e-02 1.663624294679873628e+03
1.047370897959450792e-01 1.514715808833469055e+03
1.109752496412072104e-01 1.406088407366848514e+03
1.175849554052158102e-01 1.328819040890458382e+03
1.245883364295008178e-01 1.263737340059738244e+03
1.320088400831419539e-01 1.188148912332503187e+03
1.398713102647238526e-01 1.087833034970711196e+03
1.482020705798860194e-01 9.673758708840656482e+02
1.570290124729377401e-01 8.483669896787909011e+02
1.663816886076130708e-01 7.541160989378461181e+02
1.762914118095947891e-01 6.923353778878306457e+02
1.867913599020784576e-01 6.495677038874370055e+02
1.979166867853557332e-01 6.018047186842928795e+02
2.097046401323234832e-01 5.371681448691140304e+02
2.221946860939523760e-01 4.696338210550624126e+02
2.354286414322420140e-01 4.183285801690328753e+02
2.494508135230316670e-01 3.843593616425210939e+02
2.643081486974108163e-01 3.512947355084348828e+02
2.800503894183630771e-01 3.108826822360575193e+02
2.967302408188872698e-01 2.740423934971552171e+02
3.144035471591500319e-01 2.476843361870350577e+02
3.331294787934677148e-01 2.232397405007188524e+02
3.529707302730650254e-01 1.970898246741130606e+02
3.739937302478801850e-01 1.754358409034161923e+02
3.962688638701478139e-01 1.571697900734596942e+02
4.198707084443914495e-01 1.390926728837405904e+02
4.448782831127585102e-01 1.235143769144834494e+02
4.713753134116728805e-01 1.097769834965266398e+02
4.994505115855140120e-01 9.705405222442800550e+01
5.291978735958446922e-01 8.603308899620441252e+01
5.607169938205458504e-01 7.601740113962732437e+01
5.941133984965040193e-01 6.718391055536270073e+01
6.294988990221888070e-01 5.927820636620830186e+01
6.669919663030128287e-01 5.228016994197167833e+01
7.067181273927490848e-01 4.605247219789166735e+01
7.488103857590030499e-01 4.054017895637863944e+01
7.934096665797492065e-01 3.565675991290372338e+01
8.406652885618334237e-01 3.133524853986098790e+01
8.907354638610439634e-01 2.751623983227686310e+01
9.437878277775391123e-01 2.414129356632993506e+01
1.000000000000000000e+00 2.116316440539831234e+01
